name,address,jibun_address,district,dong,category,description,url,lat,lng
서울방충망강남방충망,서울특별시 강남구 논현로132길 13,서울특별시 강남구 논현동 86-5,강남구,논현동,그 외 기타 개인 및 가정용품 수리업,,,37.51528472,127.03159237
에이치씨시스템,서울특별시 강남구 도곡로 125,서울특별시 강남구 역삼동 839-14,강남구,역삼동,그 외 기타 개인 및 가정용품 수리업,,,37.49055146,127.03395653
스피드하수구변기세면대수도배관설비,서울특별시 강남구 삼성로108길 18,서울특별시 강남구 삼성동 149-2,강남구,삼성동,그 외 기타 개인 및 가정용품 수리업,,,37.5120322,127.05569427
강남열쇠24시,서울특별시 강남구 역삼로69길 5,서울특별시 강남구 대치동 906-17,강남구,대치동,그 외 기타 개인 및 가정용품 수리업,,,37.50195988,127.05371897
열쇠지킴이24시,서울특별시 강남구 역삼로78길 8,서울특별시 강남구 대치동 911-15,강남구,대치동,그 외 기타 개인 및 가정용품 수리업,,,37.50185931,127.05684025
신진종합공사,서울특별시 강남구 학동로18길 19,서울특별시 강남구 논현동 134-15,강남구,논현동,그 외 기타 개인 및 가정용품 수리업,,,37.51157358,127.02762075
신우사,서울특별시 강남구 학동로20길 16,서울특별시 강남구 논현동 135-17,강남구,논현동,그 외 기타 개인 및 가정용품 수리업,,,37.51213205,127.02825436
광용공업사,서울특별시 강동구 구천면로 171,서울특별시 강동구 천호동 354,강동구,천호동,그 외 기타 개인 및 가정용품 수리업,,,37.54192073,127.12380057
삼동미싱,서울특별시 강동구 구천면로47길 47,서울특별시 강동구 암사동 485-3,강동구,암사동,그 외 기타 개인 및 가정용품 수리업,,,37.55028799,127.13478015
강동시니어클럽,서울특별시 강동구 명일로 224-1,서울특별시 강동구 길동 106-2,강동구,길동,그 외 기타 개인 및 가정용품 수리업,,,37.53860586,127.14669621
성우종합설비,서울특별시 강동구 상암로27길 34,서울특별시 강동구 천호동 21-19,강동구,천호동,그 외 기타 개인 및 가정용품 수리업,,,37.54747312,127.13803412
대성종합설비,서울특별시 강동구 상암로4가길 3,서울특별시 강동구 암사동 515-19,강동구,암사동,그 외 기타 개인 및 가정용품 수리업,,,37.54997326,127.12606587
블루드릴집수리,서울특별시 강동구 상암로6길 10,서울특별시 강동구 암사동 512-10,강동구,암사동,그 외 기타 개인 및 가정용품 수리업,,,37.54997258,127.1266996
하수구막힘,서울특별시 강동구 양재대로 1706,서울특별시 강동구 고덕동 486,강동구,고덕동,그 외 기타 개인 및 가정용품 수리업,,,37.5579688,127.14629277
강동쇼파천갈이,서울특별시 강동구 양재대로121길 32,서울특별시 강동구 천호동 49-13,강동구,천호동,그 외 기타 개인 및 가정용품 수리업,,,37.54281276,127.13990389
서울데이터복구센터데이터케어,서울특별시 강동구 양재대로124길 19,서울특별시 강동구 길동 334-5,강동구,길동,그 외 기타 개인 및 가정용품 수리업,,,37.54308808,127.14323115
아메리칸스탠다드,서울특별시 강동구 양재대로98길 43,서울특별시 강동구 둔촌동 470-6,강동구,둔촌동,그 외 기타 개인 및 가정용품 수리업,,,37.53051392,127.14006193
동원종합설비,서울특별시 강동구 올림픽로89길 27-30,서울특별시 강동구 천호동 321-74,강동구,천호동,그 외 기타 개인 및 가정용품 수리업,,,37.5467951,127.12383127
하수구막힘,서울특별시 강동구 천중로 213,서울특별시 강동구 길동 345-9,강동구,길동,그 외 기타 개인 및 가정용품 수리업,,,37.54099686,127.14397395
보람아트,서울특별시 강동구 천중로29길 3,서울특별시 강동구 천호동 98-19,강동구,천호동,그 외 기타 개인 및 가정용품 수리업,,,37.54295295,127.13558165
베르노,서울특별시 강동구 천호대로 979,서울특별시 강동구 천호동 459-21,강동구,천호동,그 외 기타 개인 및 가정용품 수리업,,,37.53979685,127.1214096
동서종합보수,서울특별시 강북구 덕릉로 166,서울특별시 강북구 번동 433-5,강북구,번동,그 외 기타 개인 및 가정용품 수리업,,,37.63513485,127.03220951
변기막힘,서울특별시 강북구 도봉로 191,서울특별시 강북구 미아동 304-2,강북구,미아동,그 외 기타 개인 및 가정용품 수리업,,,37.62576611,127.02605437
24시방문열쇠고리도어락클로저스토퍼교체,서울특별시 강북구 도봉로 369,서울특별시 강북구 수유동 174-9,강북구,수유동,그 외 기타 개인 및 가정용품 수리업,,,37.64035269,127.02773634
광명설비,서울특별시 강북구 도봉로61길 34,서울특별시 강북구 미아동 222-60,강북구,미아동,그 외 기타 개인 및 가정용품 수리업,,,37.62855977,127.0231666
대진미싱,서울특별시 강북구 삼양로 130-3,서울특별시 강북구 미아동 1264-222,강북구,미아동,그 외 기타 개인 및 가정용품 수리업,,,37.61563075,127.02241505
더블유바이크,서울특별시 강북구 삼양로 246,서울특별시 강북구 미아동 777-6,강북구,미아동,그 외 기타 개인 및 가정용품 수리업,,,37.62542514,127.01865711
소명미싱,서울특별시 강북구 삼양로54길 78,서울특별시 강북구 미아동 312-26,강북구,미아동,그 외 기타 개인 및 가정용품 수리업,,,37.62282967,127.02228128
우리쇼파,서울특별시 강북구 삼양로77길 30,서울특별시 강북구 수유동 480-7,강북구,수유동,그 외 기타 개인 및 가정용품 수리업,,,37.62974118,127.01653974
도시락&오늘은비빔밥,서울특별시 강북구 솔샘로48길 3-7,서울특별시 강북구 미아동 1345-5,강북구,미아동,그 외 기타 개인 및 가정용품 수리업,,,37.61964976,127.01895017
스마일보일러,서울특별시 강북구 수유로4길 65-1,서울특별시 강북구 수유동 50-41,강북구,수유동,그 외 기타 개인 및 가정용품 수리업,,,37.63234415,127.02194425
영은쇼파천갈이,서울특별시 강북구 오패산로 163,서울특별시 강북구 미아동 87-43,강북구,미아동,그 외 기타 개인 및 가정용품 수리업,,,37.616367,127.03327744
한신종합설비,서울특별시 강북구 한천로144길 57,서울특별시 강북구 수유동 170-83,강북구,수유동,그 외 기타 개인 및 가정용품 수리업,,,37.64331702,127.02732954
유진열쇠번호키,서울특별시 강서구 가로공원로 176,서울특별시 강서구 화곡동 372-116,강서구,화곡동,그 외 기타 개인 및 가정용품 수리업,,,37.5367083,126.83548718
우정종합설비,서울특별시 강서구 강서로8길 88,서울특별시 강서구 화곡동 882-1,강서구,화곡동,그 외 기타 개인 및 가정용품 수리업,,,37.53020801,126.85287901
유진,서울특별시 강서구 곰달래로37길 8,서울특별시 강서구 화곡동 861-13,강서구,화곡동,그 외 기타 개인 및 가정용품 수리업,,,37.53174214,126.85484459
유니샌드,서울특별시 강서구 공항대로 269-15,서울특별시 강서구 마곡동 797-14,강서구,마곡동,그 외 기타 개인 및 가정용품 수리업,,,37.55961411,126.8372477
24시출장열쇠금고도어락잠금해제전문고장수리설치,서울특별시 강서구 공항대로 269-15,서울특별시 강서구 마곡동 797-14,강서구,마곡동,그 외 기타 개인 및 가정용품 수리업,,,37.55961411,126.8372477
키월드24시출장열쇠;디지털도어락;번호키설치,서울특별시 강서구 공항대로 525,서울특별시 강서구 등촌동 648-6,강서구,등촌동,그 외 기타 개인 및 가정용품 수리업,,,37.55154045,126.8652855
조이자동문수리,서울특별시 강서구 공항대로59길 8,서울특별시 강서구 등촌동 648,강서구,등촌동,그 외 기타 개인 및 가정용품 수리업,,,37.55204358,126.86403974
라이더라운지,서울특별시 강서구 국회대로7길 15,서울특별시 강서구 화곡동 843-1,강서구,화곡동,그 외 기타 개인 및 가정용품 수리업,,,37.52990142,126.86008629
대림설비,서울특별시 강서구 까치산로 114,서울특별시 강서구 화곡동 969-9,강서구,화곡동,그 외 기타 개인 및 가정용품 수리업,,,37.54816116,126.8498902
열쇠콜,서울특별시 강서구 마곡중앙4로 22,서울특별시 강서구 마곡동 799-11,강서구,마곡동,그 외 기타 개인 및 가정용품 수리업,,,37.55827839,126.82928291
모던기타플레이스,서울특별시 강서구 마곡중앙로 161-8,서울특별시 강서구 마곡동 757,강서구,마곡동,그 외 기타 개인 및 가정용품 수리업,,,37.56862793,126.82728973
싱크대막힘,서울특별시 강서구 양천로 470,서울특별시 강서구 등촌동 717,강서구,등촌동,그 외 기타 개인 및 가정용품 수리업,,,37.56206682,126.85248815
강서출장열쇠도어락,서울특별시 강서구 양천로 94,서울특별시 강서구 방화동 572-10,강서구,방화동,그 외 기타 개인 및 가정용품 수리업,,,37.57323006,126.81413657
영번홀(0 HOLE),서울특별시 강서구 하늘길 233,서울특별시 강서구 공항동 1373-5,강서구,공항동,그 외 기타 개인 및 가정용품 수리업,,,37.55350615,126.81342733
레벨업PC,서울특별시 강서구 화곡로 110,서울특별시 강서구 화곡동 1070,강서구,화곡동,그 외 기타 개인 및 가정용품 수리업,,,37.53967977,126.83417943
출장열쇠24시디지털도어락번호키설치,서울특별시 강서구 화곡로 429,서울특별시 강서구 가양동 14-51,강서구,가양동,그 외 기타 개인 및 가정용품 수리업,,,37.56152942,126.85506977
씨에스미싱,서울특별시 관악구 관천로11길 136,서울특별시 관악구 신림동 510-38,관악구,신림동,그 외 기타 개인 및 가정용품 수리업,,,37.48312116,126.91737271
미파실,서울특별시 관악구 관천로11길 76,서울특별시 관악구 신림동 486-15,관악구,신림동,그 외 기타 개인 및 가정용품 수리업,,,37.48370008,126.92069618
천현쇼파,서울특별시 관악구 난곡로 294,서울특별시 관악구 신림동 1568-9,관악구,신림동,그 외 기타 개인 및 가정용품 수리업,,,37.48013718,126.91506958
제로백PC난곡,서울특별시 관악구 난곡로 316,서울특별시 관악구 신림동 527-2,관악구,신림동,그 외 기타 개인 및 가정용품 수리업,,,37.48217323,126.91473939
샤인어게인,서울특별시 관악구 난곡로 60,서울특별시 관악구 신림동 1735-7,관악구,신림동,그 외 기타 개인 및 가정용품 수리업,,,37.4608676,126.91938654
남부랍빠,서울특별시 관악구 남부순환로161길 20,서울특별시 관악구 신림동 485-21,관악구,신림동,그 외 기타 개인 및 가정용품 수리업,,,37.48402468,126.92105765
바이크모터스,서울특별시 관악구 봉천로 408-1,서울특별시 관악구 봉천동 912-10,관악구,봉천동,그 외 기타 개인 및 가정용품 수리업,,,37.48265083,126.94527728
대성설비,서울특별시 관악구 신림로 159-1,서울특별시 관악구 신림동 395-49,관악구,신림동,그 외 기타 개인 및 가정용품 수리업,,,37.47335511,126.93300689
현대보수,서울특별시 관악구 신림로 161,서울특별시 관악구 신림동 395-48,관악구,신림동,그 외 기타 개인 및 가정용품 수리업,,,37.47349029,126.9330746
경원설비,서울특별시 관악구 양녕로1길 19,서울특별시 관악구 봉천동 911-1,관악구,봉천동,그 외 기타 개인 및 가정용품 수리업,,,37.48347975,126.94526537
관악인테리어,서울특별시 관악구 양지14길 1,서울특별시 관악구 신림동 357-1,관악구,신림동,그 외 기타 개인 및 가정용품 수리업,,,37.46936184,126.92992437
현대주택,서울특별시 관악구 장군봉1길 11,서울특별시 관악구 봉천동 930-21,관악구,봉천동,그 외 기타 개인 및 가정용품 수리업,,,37.48209907,126.94083433
대영설비공사,서울특별시 관악구 장군봉길 20,서울특별시 관악구 봉천동 1521-38,관악구,봉천동,그 외 기타 개인 및 가정용품 수리업,,,37.48198146,126.93988469
진양설비,서울특별시 관악구 행운1길 94,서울특별시 관악구 봉천동 66-2,관악구,봉천동,그 외 기타 개인 및 가정용품 수리업,,,37.48269147,126.95631225
대광실업,서울특별시 관악구 행운4길 22,서울특별시 관악구 봉천동 1678-27,관악구,봉천동,그 외 기타 개인 및 가정용품 수리업,,,37.47959344,126.96040679
